gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
MMP2	0	1.15440040371921e-236	2.40715576310841	0.995	0.668	2.07942144721941e-232
COL5A2	0	2.15681849423063e-235	3.27094973878905	0.923	0.347	3.88507715365764e-231
HTRA1	0	5.41993703886644e-235	2.62842077426489	0.964	0.48	9.76293258811011e-231
COL6A1	0	2.97016472081221e-231	2.39579958257981	0.989	0.616	5.35015771159904e-227
IGF1	0	9.56751438994829e-219	3.71133733219481	0.911	0.436	1.72339636706139e-214
FSTL1	0	2.20186384196547e-216	2.11514995750776	0.992	0.638	3.96621733853239e-212
GPRC5A	0	1.7380924353954e-214	4.97100804383052	0.607	0.032	3.13082590387774e-210
MXRA5	0	2.45562429868903e-214	4.61183180378589	0.626	0.039	4.42331604922855e-210
S100A10	0	6.52986680447996e-213	2.03903015497376	1	0.848	1.17622490749097e-208
PRRX2	0	9.22164574007599e-212	4.32999722972643	0.626	0.043	1.66109504715989e-207
AEBP1	0	2.86390170161656e-210	2.44264581154806	0.955	0.476	5.15874613512191e-206
P4HA3	0	1.13616483070184e-208	5.22484248367435	0.576	0.023	2.04657370954322e-204
PPAP2A	0	1.64881104735997e-205	2.59004377852649	0.903	0.349	2.97000333960951e-201
SPOCK1	0	2.30226416403425e-204	4.18998248682044	0.629	0.051	4.1470684386749e-200
FMOD	0	1.54934751159029e-203	2.84397965784585	0.831	0.209	2.79083967262759e-199
PRG4	0	5.08407524005074e-203	5.61058725252963	0.586	0.034	9.1579447299034e-199
VCAN	0	4.13401798230271e-196	1.98924786881199	0.988	0.618	7.44660659152187e-192
RBP4	0	5.53031552473871e-196	4.90203103933812	0.71	0.148	9.96175735471184e-192
GPNMB	0	3.23995509632621e-195	3.00550618943055	0.848	0.29	5.8361311150124e-191
CTSK	0	4.8852324865032e-195	2.47025679722966	0.924	0.443	8.79976927793822e-191
SPARC	0	1.20996237074372e-194	2.48665784832843	1	0.741	2.17950521842066e-190
ACKR3	0	1.1214674785298e-193	4.19790636831197	0.687	0.11	2.02009936907572e-189
ANGPTL2	0	1.92569635450186e-193	3.0070385263148	0.765	0.164	3.46875684336421e-189
PRSS23	0	1.15848961074774e-192	3.62720947347704	0.795	0.224	2.0867873358399e-188
CERCAM	0	1.16340280195286e-192	3.02239189283705	0.791	0.204	2.09563746715769e-188
ELN	0	5.03299490179194e-192	3.75685845410445	0.71	0.123	9.06593371659782e-188
C1R	0	3.54997008099796e-191	1.74801610518668	1	0.708	6.39456110690162e-187
BASP1	0	5.97786410125643e-191	2.1979521119552	0.937	0.414	1.07679266055932e-186
MFAP5	0	1.17910162433813e-190	2.74079011810819	0.914	0.432	2.12391575592027e-186
PTGFR	0	2.77921173728198e-190	3.38012070915226	0.7	0.113	5.00619410236604e-186
PTGIS	0	9.51792763257913e-190	4.43300026875521	0.552	0.028	1.71446430445648e-185
FGF7	0	8.25090713064265e-189	2.86147940210828	0.906	0.432	1.48623590144266e-184
FAM134B	0	1.99493422069328e-188	4.31453236752469	0.556	0.029	3.5934750117348e-184
TIMP1	0	5.1599306520165e-188	1.73982449218595	0.999	0.966	9.29458308347731e-184
NFIX	0	1.85420762252363e-186	2.58109414685381	0.771	0.154	3.33998419045181e-182
COL12A1	0	2.93479017635128e-186	2.97956379661416	0.812	0.248	5.28643754466157e-182
LXN	0	6.69053116834255e-186	4.26969671945861	0.615	0.067	1.20516537935354e-181
CTHRC1	0	7.39538870205168e-185	3.48842245333974	0.872	0.43	1.33213136690057e-180
LOX	0	1.57508354134093e-184	3.67307069289034	0.641	0.08	2.83719798301742e-180
SLPI	0	1.07286254863717e-183	5.17973795857367	0.64	0.096	1.93254730886013e-179
PLOD2	0	4.44370108698098e-183	3.91030898732925	0.614	0.067	8.00443876797884e-179
UAP1	0	1.84399756645424e-181	2.89301413207212	0.812	0.266	3.32159281645402e-177
PTGFRN	0	3.01314042109228e-180	3.26902150363469	0.646	0.085	5.42756984051352e-176
FBN1	0	1.63700360448618e-179	2.22515104854365	0.95	0.504	2.94873459276095e-175
WISP2	0	1.26797591799589e-178	5.27693479740317	0.677	0.149	2.284005021086e-174
NBL1	0	7.35776336849973e-178	2.86398769722484	0.812	0.275	1.32535391556786e-173
LTBP2	0	1.05716504439741e-177	3.22965321461844	0.687	0.122	1.90427139447305e-173
SEMA3C	0	1.92714533091344e-176	2.92649234731424	0.725	0.15	3.47136688457439e-172
CLU	0	5.5241839390886e-176	2.04786519974304	0.987	0.818	9.9507125294803e-172
DPYSL3	0	1.21765860067394e-175	2.53811964428777	0.757	0.165	2.19336843739397e-171
LDHA	0	1.87730095328073e-175	1.36754535323349	0.997	0.872	3.38158220714458e-171
GOLM1	0	4.90139425768698e-175	3.22904390468985	0.632	0.08	8.82888147637155e-171
ADAMTS2	0	1.1709607938803e-174	3.81974384670938	0.564	0.048	2.10925167801659e-170
PPIB	0	1.76494778714716e-174	1.41175034236407	0.999	0.931	3.17920044898818e-170
TUBB2A	0	3.98388246629895e-174	3.3101203321777	0.825	0.359	7.1761674865443e-170
STEAP2	0	1.61590342457944e-170	3.24340748673181	0.64	0.095	2.91072683869494e-166
CD99	0	2.33717529947137e-170	1.40415847834906	0.992	0.9	4.20995386693779e-166
SULF2	0	4.88763420774652e-167	2.2437708800187	0.811	0.235	8.80409549841381e-163
C3	0	5.94192928029725e-167	2.63893558380753	0.892	0.474	1.07031972125994e-162
CHPF	0	1.80921000718107e-166	3.00655984584958	0.659	0.112	3.25892998593527e-162
BOC	0	3.76918537522466e-164	3.3265102409055	0.595	0.074	6.78943361639218e-160
C1S	0	1.72217047192372e-163	1.43923349286841	1	0.664	3.10214567107619e-159
ANK2	0	4.81624741783828e-163	3.18856313537527	0.672	0.13	8.6755064737521e-159
TMEM45A	0	7.04672168542725e-163	2.2138217703076	0.804	0.228	1.26932597719601e-158
EFEMP2	0	1.96164127511152e-160	2.01478792985428	0.87	0.349	3.53350442885838e-156
SFRP4	0	2.6440908248824e-160	3.12759973739292	0.949	0.73	4.76280080286067e-156
MT2A	0	7.62426746963249e-158	2.791305317655	0.889	0.487	1.3733592993049e-153
SERPINE2	0	5.73079183073321e-156	3.54592624408517	0.707	0.188	1.03228753246997e-151
CYBRD1	0	7.40085957118152e-156	1.72786161228901	0.934	0.476	1.33311683455693e-151
MRC2	0	1.56441310241069e-155	2.02691344777704	0.835	0.282	2.81797732137238e-151
ITGBL1	0	2.58720835978668e-155	3.50893701070817	0.591	0.09	4.66033841848374e-151
GJA1	0	3.6439183627263e-154	2.68735491889659	0.641	0.109	6.56379014677888e-150
GPX8	0	3.16460232342133e-152	2.12654358263029	0.827	0.291	5.70039816517885e-148
COPZ2	0	7.10739224594188e-151	2.06427994414382	0.856	0.37	1.28025456526151e-146
CGREF1	0	1.10418485459925e-150	5.02098153516783	0.433	0.015	1.98896817858963e-146
CHRDL1	0	1.31117276268222e-150	2.77583759818988	0.7	0.167	2.36181549741948e-146
NUPR1	0	6.71820086788002e-150	1.79670970210491	0.919	0.46	1.21014952233123e-145
MGST1	0	6.99411984707225e-150	2.38651848035041	0.811	0.323	1.25985080805312e-145
PRDX4	0	9.33327131219736e-150	1.83364745185622	0.923	0.552	1.68120216146611e-145
CFD	0	1.31501395856561e-149	2.5521675676769	0.941	0.647	2.36873464356423e-145
AOX1	0	5.36501052183766e-149	4.12008100089795	0.483	0.037	9.66399345298618e-145
KCNK15	0	1.03310050764708e-148	5.17114543026929	0.435	0.017	1.86092394442468e-144
TNFAIP6	0	3.26812562133417e-148	3.22438489683088	0.642	0.131	5.88687468170925e-144
DCN	0	5.40901155636606e-147	1.44340990905079	1	0.8	9.74325251648218e-143
COL5A1	0	2.9060081437069e-146	2.54165635507189	0.811	0.301	5.23459246925924e-142
IL1R1	0	6.67788158632802e-146	2.46041642781598	0.632	0.108	1.20288681014527e-141
TUBB2B	0	6.75254485355778e-146	4.94305690354342	0.456	0.029	1.21633590447136e-141
SULF1	0	8.46193643348712e-146	3.33063252633315	0.534	0.063	1.52424860976404e-141
CALU	0	9.40408438224536e-146	1.81757085976949	0.896	0.461	1.69395771977386e-141
AGT	0	8.31855663660157e-145	5.5855347953132	0.47	0.037	1.49842160695104e-140
EMP1	0	1.83792014822172e-144	1.67821824518934	0.953	0.613	3.31064556299178e-140
FKBP10	0	5.91742479859414e-143	2.0618620398316	0.784	0.245	1.06590572897076e-138
EMILIN1	0	1.69004228468554e-142	2.03608842755804	0.806	0.296	3.04427316740405e-138
GFPT2	0	2.49569931392073e-141	3.0755398578288	0.56	0.081	4.49550317416542e-137
PDGFRL	0	2.4597145296035e-139	1.74677774606021	0.911	0.473	4.43068378217479e-135
HAS1	0	3.68359767994043e-139	5.42201448985907	0.462	0.041	6.63526450087671e-135
RASD1	0	3.50536242134632e-138	3.83447682175397	0.622	0.159	6.31420932957113e-134
RCN3	0	1.60445329289821e-137	1.83516225569016	0.862	0.407	2.89010171649755e-133
COMP	0	3.0206460456723e-137	4.80853498153053	0.812	0.542	5.44108972206951e-133
CAMK2N1	0	5.17870237791693e-137	3.92046643521074	0.445	0.031	9.32839659334177e-133
TNC	0	3.70285787103896e-136	3.81917948402238	0.521	0.071	6.66995788310248e-132
ABI3BP	0	5.2925765433068e-136	2.00526048345005	0.785	0.263	9.53351812745854e-132
GGT5	0	2.51161713075139e-134	2.16320661644672	0.807	0.327	4.52417593762248e-130
FST	0	3.16353607678013e-134	4.66391367515285	0.408	0.019	5.69847753510405e-130
PDGFRA	0	5.72307433261369e-134	2.28834916870858	0.699	0.185	1.0308973795337e-129
PROCR	0	8.53105260602417e-133	3.84990841254491	0.484	0.057	1.53669850592313e-128
FNDC1	0	9.93772784753958e-132	4.08822303330803	0.513	0.076	1.7900829171773e-127
CD9	0	2.01513038481287e-131	2.48739184768416	0.852	0.57	3.62985436216342e-127
LMNA	0	3.67360003224992e-131	1.17583708335358	0.996	0.872	6.61725573809178e-127
THBS3	0	4.8839314250964e-131	2.98834150501093	0.559	0.095	8.79742567602615e-127
FBLN2	0	5.52157224296356e-131	1.64377125637526	0.912	0.507	9.94600808125026e-127
MT1E	0	1.91040214613833e-130	2.49513406944829	0.529	0.071	3.44120738583898e-126
PYCR1	0	9.36125742525622e-129	3.35364849779107	0.468	0.049	1.6862433000114e-124
FGF18	0	2.02008151460857e-128	5.35281336315653	0.381	0.015	3.63877283226442e-124
FKBP11	0	6.05734874847915e-128	2.27245715471795	0.645	0.15	1.09111023006355e-123
SVEP1	0	6.35238231805641e-127	3.13348074156914	0.495	0.064	1.1442546269515e-122
NDUFA4L2	0	6.49419134501552e-127	3.1563730082038	0.435	0.036	1.16979868697765e-122
FAM180B	0	1.03527351546473e-126	5.34359483312715	0.367	0.011	1.86483818340662e-122
FAM20C	0	3.9666226011721e-126	2.09753350589707	0.672	0.167	7.1450772914913e-122
PCOLCE2	0	6.95266841678343e-126	6.70204880403963	0.345	0.005	1.2523841619152e-121
TMEM119	0	1.35940953929397e-124	2.50529132277604	0.575	0.107	2.44870440313023e-120
SSC5D	0	2.09354980714925e-124	3.81228238622232	0.429	0.038	3.77111126761794e-120
BMP1	0	1.22690183198919e-123	2.49698446684316	0.587	0.121	2.21001826996213e-119
MXRA8	0	1.33363249579663e-123	1.37740948227185	0.942	0.528	2.40227221467848e-119
CLEC11A	0	2.21493326574377e-122	1.57702985670141	0.857	0.39	3.98975929158426e-118
VKORC1	0	2.2841358778457e-122	1.52076172592546	0.92	0.55	4.11441395676346e-118
SELM	0	9.75336804382636e-122	1.18683476570401	0.982	0.669	1.75687418573444e-117
TMED3	0	1.19870047939634e-121	1.99960558799087	0.713	0.226	2.15921917353664e-117
ADAM12	0	2.71055448616362e-121	4.98419203282112	0.368	0.016	4.88252179592652e-117
HSPB6	0	3.05851544338222e-121	2.78314819076169	0.498	0.071	5.5093038681644e-117
DPT	0	4.43856786256019e-121	5.26374152543793	0.386	0.023	7.99519229082968e-117
P4HB	0	4.83943560880743e-121	1.21516742263657	0.965	0.762	8.71727536214482e-117
HP	0	9.17120874765584e-121	6.44620989961004	0.375	0.021	1.65200983171525e-116
EDIL3	0	1.26910468088865e-120	3.02419194302957	0.495	0.072	2.28603826168473e-116
TWIST1	0	3.59819938063334e-120	2.5572733095552	0.592	0.127	6.48143654433484e-116
FHL2	0	5.01085518117816e-119	1.87618692850082	0.752	0.264	9.02605343785622e-115
CRLF1	0	9.42815859910109e-117	4.9340563142528	0.35	0.013	1.69829420845608e-112
TSHZ2	0	3.55141745382435e-116	2.03957693609755	0.655	0.168	6.3971682595738e-112
CDH11	0	1.76328676315087e-115	1.78104064336388	0.775	0.288	3.17620844646366e-111
AK1	0	4.95792247101491e-115	2.10306013643019	0.706	0.237	8.93070574703915e-111
CRISPLD2	0	2.15764281870908e-113	1.97619924206759	0.806	0.382	3.88656200934066e-109
NR4A1	0	1.09532609007382e-112	1.37528797593817	0.945	0.726	1.97301088604997e-108
CLIC6	0	1.3994129481305e-112	5.19204836099969	0.328	0.009	2.52076254346747e-108
DIO2	0	1.58525316742756e-112	3.50988858412259	0.432	0.052	2.85551653048726e-108
SERPINH1	0	8.96917032602489e-112	1.75231036073736	0.798	0.332	1.61561665082686e-107
KDELR3	0	1.20406820178686e-111	2.44961755632179	0.576	0.137	2.16888805187868e-107
ISM1	0	1.73401665860913e-111	5.64315511498606	0.317	0.006	3.12348420715262e-107
ABL2	0	1.41078764582049e-110	1.67466291624455	0.775	0.306	2.54125178641645e-106
PDPN	0	2.9896565930961e-110	2.58674180608079	0.521	0.097	5.385268421144e-106
ZFHX4	0	8.53502241556288e-110	2.96434882704214	0.44	0.056	1.53741358771534e-105
P4HA2	0	1.66338753197237e-109	2.7079113233283	0.484	0.078	2.99625996134182e-105
SERPINE1	0	2.25717779389122e-109	3.05252386417821	0.547	0.132	4.06585436013626e-105
CKAP4	0	6.73447698248952e-109	2.05450756745704	0.609	0.148	1.21308133885584e-104
VEGFB	0	3.01129453809455e-108	1.83067111173382	0.823	0.474	5.4242448514697e-104
ARF4	0	4.20431453226466e-108	1.11586615654182	0.96	0.767	7.57323176696834e-104
CD248	0	1.61182857057446e-107	1.95287102040868	0.706	0.227	2.90338680417578e-103
ALDH1L2	0	3.07189981988866e-107	3.41319253075791	0.387	0.036	5.53341314556544e-103
FKBP14	0	7.89460679444328e-107	2.37880257745628	0.525	0.105	1.42205552188307e-102
ANTXR1	0	1.163391207712e-106	2.41066210368064	0.51	0.096	2.09561658245163e-102
NFIB	0	2.21499877775471e-106	1.55167921122909	0.8	0.327	3.98987729836955e-102
CHID1	0	3.95288783973431e-106	1.53560197383125	0.808	0.38	7.12033686571342e-102
ARID5B	0	6.11932451971023e-106	1.62550234140631	0.815	0.413	1.1022739257354e-101
CFB	0	2.55976646012382e-105	3.47569836913449	0.393	0.041	4.61090732462105e-101
HTRA3	0	2.93363153847702e-105	3.29085337105518	0.462	0.075	5.28435049025866e-101
GXYLT2	0	4.18608374870903e-105	2.46814123687095	0.511	0.099	7.54039265654957e-101
UGDH	0	1.04025248407512e-104	2.41243842942499	0.56	0.138	1.87380679956452e-100
C11orf96	0	1.43991943557951e-104	2.40689480085815	0.818	0.538	2.59372687930937e-100
S100A11	0	2.09450576058379e-104	0.794794173849711	0.996	0.979	3.77283322653959e-100
RGS3	0	6.46101689969803e-104	2.89085321043745	0.534	0.127	1.16382297414261e-99
COLEC12	0	3.21233509367686e-103	1.73203993351581	0.746	0.302	5.78637920424013e-99
PXDC1	0	3.78515487369862e-103	1.98004436813139	0.667	0.216	6.81819947399333e-99
SERPING1	0	6.27862940760243e-103	1.04128863626473	0.987	0.723	1.13096951519143e-98
PAM	0	1.30400801935898e-101	1.73626451937754	0.695	0.241	2.34890964527133e-97
AP000330.8	0	1.57606795561658e-101	4.24961868491814	0.335	0.021	2.83897120845215e-97
ANGPT1	0	3.53538333483435e-101	3.11028112541336	0.417	0.057	6.36828600103711e-97
MIR4435-1HG	0	1.30578098672885e-100	1.88718734692345	0.645	0.195	2.35210329139467e-96
C1QTNF3	0	2.30526933199961e-100	5.23743824368369	0.333	0.023	4.15248164773091e-96
XG	0	4.8342619723065e-100	5.52357349923338	0.283	0.005	8.70795609071569e-96
SCRG1	0	2.06316068978911e-99	1.87180313437679	0.725	0.291	3.71637135051711e-95
CPXM2	0	2.33490041582031e-99	2.18261806756057	0.459	0.073	4.20585611901712e-95
COL11A1	0	2.57961259089006e-99	3.69196129276071	0.435	0.073	4.64665615997027e-95
PLS3	0	4.32441430643013e-99	1.40801795492958	0.718	0.24	7.78956749017259e-95
SCG2	0	1.52604309721292e-98	5.54912942282742	0.298	0.011	2.74886143100964e-94
HSD11B1	0	2.5816456033516e-98	4.04091462283307	0.341	0.027	4.65031822531724e-94
SEPT11	0	2.82823964096813e-98	1.90539704892907	0.692	0.255	5.09450806527589e-94
PIGT	0	3.72037818897296e-98	1.41585222246617	0.818	0.406	6.70151723179698e-94
SLC39A14	0	3.77650957343029e-98	3.11093407633687	0.394	0.049	6.80262669461999e-94
KCNE4	0	4.43982029310417e-98	2.74648436169542	0.453	0.078	7.99744829396854e-94
PODN	0	8.51969924621914e-98	1.59809923058299	0.758	0.316	1.53465342522145e-93
CD276	0	1.12867442885798e-97	2.40683804752804	0.494	0.101	2.03308124870189e-93
ID3	0	2.27333170644912e-97	2.13501237115011	0.83	0.541	4.0949524028268e-93
MT1X	0	3.35485125800042e-97	3.15179611182958	0.63	0.233	6.04309357103615e-93
LRP1	0	4.60417723521606e-97	0.934829793539228	0.997	0.773	8.2935044537947e-93
LIF	0	6.46246161027183e-97	4.02353854523722	0.351	0.032	1.16408320985826e-92
RNF144A	0	6.65285625757653e-97	2.7148161001135	0.441	0.073	1.19837899767726e-92
NTRK2	0	7.36004532422167e-97	1.57632360650785	0.682	0.209	1.32576496425205e-92
ADRA2A	0	8.81182012886002e-97	4.5072326270556	0.313	0.017	1.58727315981156e-92
TNFRSF12A	0	2.32933566070714e-96	2.07977947647305	0.636	0.215	4.19583232563177e-92
SFRP1	0	4.01461066734073e-96	2.60912018507606	0.645	0.257	7.23151819508086e-92
LTBP3	0	8.16958845268707e-96	0.989048146950611	0.937	0.562	1.47158796798252e-91
KCNJ8	0	1.15432715718553e-95	4.12554788206667	0.306	0.016	2.0792895082383e-91
NUCB2	0	1.420097996779e-95	1.53815279850103	0.773	0.346	2.558022521598e-91
ANGPTL1	0	1.78805762865172e-95	3.15859451122274	0.395	0.053	3.22082820649034e-91
ANXA2	0	2.04971010689217e-95	1.01321083109804	0.992	0.887	3.69214281554486e-91
RP11-417E7.1	0	2.55634876635166e-95	4.41040327608831	0.308	0.017	4.60475103282925e-91
MXRA7	0	6.89506633575897e-94	1.35808224095822	0.821	0.399	1.24200829906026e-89
MGST3	0	2.78257639308518e-93	0.965259675538234	0.954	0.749	5.01225485686433e-89
DKK2	0	3.8098797703376e-92	4.88361910924452	0.274	0.008	6.86273643030912e-88
LIMA1	0	1.39732687046597e-91	1.16543912947943	0.876	0.461	2.51700489177035e-87
FOXC1	0	1.52547453583286e-91	2.10094226172424	0.57	0.163	2.74783728139573e-87
CTSF	0	2.40468395688591e-91	1.50100896441104	0.773	0.353	4.33155721153859e-87
SUSD2	0	2.43313370965219e-91	3.35097436349275	0.347	0.035	4.3828037511965e-87
PRR24	0	1.12709850574955e-90	2.18148710613052	0.513	0.123	2.03024253840667e-86
LEPREL4	0	5.57092655385719e-90	2.55224661878785	0.412	0.065	1.0034910001463e-85
DSTN	0	6.70154668015964e-90	0.872229785605113	0.991	0.773	1.20714960349716e-85
CTTN	0	1.2164613977479e-89	1.39092224403593	0.753	0.313	2.1912119157633e-85
GALNT15	0	2.18697947750913e-89	4.08941134487562	0.304	0.021	3.9394061328372e-85
SAMD11	0	9.65823253492081e-89	4.43114471217673	0.279	0.012	1.73973742651529e-84
TPST1	0	1.3283770811261e-88	2.26182697731399	0.456	0.089	2.39280563623244e-84
BAG2	0	1.78257529185422e-88	2.26527061412468	0.484	0.11	3.21095287321701e-84
IGFBP5	0	1.19664248143086e-87	2.1529675422045	0.812	0.526	2.15551210180141e-83
SGCD	0	1.29723264900403e-87	2.70204880403963	0.356	0.041	2.33670517065096e-83
GLIS3	0	1.3868620334954e-87	3.07086644430001	0.348	0.04	2.49815458093527e-83
MYO1D	0	5.35821300067723e-87	3.12073408033361	0.351	0.042	9.6517490781199e-83
INHBA	0	3.50957568307298e-86	3.36304719579332	0.391	0.065	6.32179867791936e-82
NID2	0	2.8310370402057e-85	1.88172746337794	0.513	0.125	5.09954702052252e-81
LGALS3	0	3.53299266861597e-85	0.991767417436074	0.958	0.767	6.36397969397795e-81
COL16A1	0	3.98667061944544e-85	1.35775289612381	0.621	0.183	7.18118978680707e-81
CHI3L1	0	4.50633824502146e-85	5.97066424213672	0.351	0.049	8.11726708075715e-81
NEXN	0	4.55564945321313e-85	2.59938271295715	0.397	0.065	8.20609136007281e-81
HMCN1	0	6.70744543650225e-85	3.47182054328907	0.316	0.029	1.20821214647715e-80
RUNX1	0	2.51536347856558e-84	1.31772007396702	0.811	0.399	4.53092423394017e-80
B4GALT1	0	3.60535490604006e-84	1.49210505939817	0.788	0.438	6.49432579224997e-80
PGM1	0	1.08962546939965e-83	2.08766981534173	0.472	0.106	1.96274235802959e-79
LEPRE1	0	1.370248379111e-83	2.00519952665102	0.52	0.139	2.46822840529264e-79
SSR4	0	3.83142223815894e-83	0.758938020518354	0.985	0.904	6.90154087759571e-79
LMCD1	0	5.77943515563664e-83	2.220022311672	0.432	0.085	1.04104965458483e-78
RRBP1	0	7.25972432757816e-83	1.18651671124044	0.864	0.524	1.30769414312665e-78
IFITM3	0	9.54952327104279e-83	0.786048234221226	1	0.905	1.72015562681294e-78
OSTC	0	3.62970181448594e-82	0.945386327713495	0.955	0.823	6.53818187843352e-78
FBLN5	0	7.69842444223661e-82	1.73041443009641	0.572	0.172	1.38671719478008e-77
KDELR2	0	1.14365103041551e-81	1.01454904475777	0.938	0.729	2.06005860108746e-77
CYR61	0	4.70188696921299e-81	1.08369992296586	0.937	0.646	8.46950899764337e-77
FRMD6	0	1.59304530435446e-80	2.1592362001986	0.474	0.115	2.86955250673368e-76
HSPB8	0	2.86952375667375e-80	3.94896354451014	0.275	0.019	5.16887314289642e-76
PLAC9	0	1.47674168572182e-79	0.844385723201769	0.966	0.614	2.66005479849072e-75
IL6	0	2.61670995250742e-79	3.85388933113813	0.318	0.038	4.71347963745161e-75
MYOF	0	4.8164360048152e-79	1.6040167210791	0.555	0.162	8.67584617547362e-75
OLFML3	0	5.71983801786274e-79	1.15823979111523	0.719	0.291	1.03031442215762e-74
DIRAS3	0	2.5754771240809e-78	4.35698421035433	0.281	0.023	4.63920694360692e-74
PGM3	0	5.44358771036431e-78	2.12530681012344	0.453	0.106	9.80553454267924e-74
CISD1	0	1.06312578924233e-77	1.64689751667187	0.575	0.186	1.9150084841622e-73
NINJ2	0	1.2107229000263e-77	2.65810545645203	0.374	0.064	2.18087515981738e-73
PKM	0	1.22191018088341e-77	1.0289517462283	0.939	0.741	2.20102680882528e-73
DCLK1	0	3.27104290807591e-77	1.9083324028193	0.468	0.113	5.89212959031714e-73
SCPEP1	0	4.55042374708658e-77	1.30242942464457	0.808	0.455	8.19667829562705e-73
CD63	0	5.5716354543672e-76	0.638951280147886	0.999	0.992	1.00361869439516e-71
TPBG	0	1.64568030869673e-75	1.6077998385381	0.522	0.145	2.96436394005541e-71
TMEM100	0	3.94221944647305e-75	2.96183755036977	0.31	0.037	7.1011198889319e-71
MAN1C1	0	7.42681962840945e-74	2.5253186246922	0.359	0.062	1.33779301966539e-69
CPE	0	1.90249662026649e-73	1.83638582112439	0.533	0.174	3.42696716208602e-69
HOXC10	0	3.47064016165013e-73	3.55845795041078	0.262	0.02	6.25166412318037e-69
IL17D	0	5.69859314918988e-73	3.39881680286217	0.271	0.024	1.02648758396357e-68
DDR2	0	7.13244778004354e-73	1.37726105501302	0.615	0.214	1.28476781861924e-68
S100A13	0	8.23605223016183e-73	0.953704147742929	0.907	0.572	1.48356008821905e-68
CD320	0	1.28051326258756e-72	1.52967526053349	0.544	0.167	2.30658853989896e-68
PALLD	0	1.94905983170808e-72	1.65970296062525	0.58	0.205	3.51084147485576e-68
SLC19A2	0	2.54605664087131e-72	2.59208093039179	0.34	0.054	4.58621182720149e-68
EPHB2	0	6.64369004922022e-72	2.7383123480264	0.318	0.044	1.19672788856604e-67
CACNB4	0	7.86812290908161e-72	3.29618189065237	0.266	0.023	1.41728497961287e-67
CDO1	0	1.79223204481629e-71	1.5931325078608	0.588	0.2	3.22834758232758e-67
C1QTNF6	0	2.4302528057537e-71	2.94736448405252	0.3	0.038	4.37761437900414e-67
NFATC1	0	3.82749323131338e-71	2.14801087651337	0.464	0.13	6.8944635575648e-67
PIM1	0	5.63739784812074e-71	2.25325305363015	0.478	0.145	1.01546447438199e-66
