gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
FCGR1B	4	0	5.97485808282999	0.392	0.008	0	0.384
FCGR1C	4	0	5.9645763060554	0.312	0.006	0	0.306
CH25H	4	0	5.82887785416009	0.592	0.03	0	0.562
CCL3	4	0	5.7631200492478	0.991	0.288	0	0.703
KB-1507C5.4	4	0	5.62421271876594	0.531	0.023	0	0.508
CALCR	4	0	5.6220493493635	0.355	0.01	0	0.345
PLAU	4	0	5.52242342292633	0.618	0.043	0	0.575
RNASE2	4	0	5.51946472506688	0.483	0.012	0	0.471
IL1B	4	0	5.46428757912438	0.785	0.049	0	0.736
SLC37A2	4	0	5.45025744971264	0.412	0.016	0	0.396
CCL4	4	0	5.4410400750426	0.956	0.252	0	0.704
EBI3	4	0	5.36672808893874	0.353	0.01	0	0.343
KMO	4	0	5.22170061634149	0.404	0.017	0	0.387
TNF	4	0	5.13801605231081	0.792	0.045	0	0.747
P2RY13	4	0	5.10495814639053	0.487	0.018	0	0.469
GJB6	5	0	5.88144570792018	0.396	0.009	0	0.387
GFRA3	5	0	5.78203748655724	0.51	0.016	0	0.494
PCSK2	5	0	5.47660906455579	0.329	0.012	0	0.317
XKR4	5	0	4.61408243524043	0.871	0.088	0	0.783
NOV	5	0	4.42426215368928	0.743	0.121	0	0.622
RP11-176N18.2	5	0	4.35003413825253	0.45	0.026	0	0.424
GJB2	5	0	4.25110599067074	0.61	0.066	0	0.544
RSPO3	5	0	4.05590286219822	0.614	0.053	0	0.561
TMEM59L	5	0	4.01557745791592	0.771	0.108	0	0.663
ABCB5	5	0	3.98370681068119	0.6	0.053	0	0.547
NGFR	5	0	3.89544163123528	0.904	0.123	0	0.781
SEMA3B	5	0	3.82966093937344	0.946	0.199	0	0.747
DIRAS3	5	0	3.81071119638294	0.823	0.132	0	0.691
CADM2	5	0	3.61204606192676	0.683	0.1	0	0.583
KCNS3	5	0	3.58292154104713	0.633	0.072	0	0.561
INSC	5	0	3.50728578306168	0.618	0.056	0	0.562
MMP17	5	0	3.31348963250471	0.689	0.097	0	0.592
LGI1	5	0	3.30130206231924	0.649	0.076	0	0.573
TSPAN11	5	0	3.19031623477671	0.92	0.193	0	0.727
FOXD3	5	0	3.0889358698788	0.886	0.154	0	0.732
HFM1	6	5.1588201729927e-207	2.45062461012171	1	0.966	1.42625901322729e-202	0.034
AC105402.4	6	1.63049287748337e-160	1.82933067040913	1	0.999	4.50782365837827e-156	0.001
PRRC2C	6	6.17255956891514e-139	1.86508892995761	0.993	0.889	1.70652754401797e-134	0.104
hsa-mir-6723	6	6.42299777431914e-126	1.72203071635023	1	0.996	1.77576619466601e-121	0.004
DHFR	6	6.01934724937898e-111	1.66863549060191	1	0.993	1.66416893403581e-106	0.00700000000000001
MTND1P23	6	1.04270274312774e-106	1.55338466369889	0.998	0.993	2.88276027392525e-102	0.005
MEIS2	6	2.0543996213342e-101	1.26608835937583	0.969	0.462	5.67979863310268e-97	0.507
TSHZ2	6	8.9136661405342e-100	1.33828085135463	0.982	0.533	2.46436127787349e-95	0.449
RORA	6	2.21225856444661e-99	1.21232521945923	1	0.76	6.11623125312555e-95	0.24
MTRNR2L12	6	8.91913362995081e-99	1.4080167990776	0.998	0.986	2.4658728746725e-94	0.012
CACNA1C	6	1.75602280887764e-94	1.29657419319105	0.969	0.511	4.85487625970402e-90	0.458
KIAA1217	6	9.82337057206036e-93	1.17665632816979	0.98	0.498	2.71586726205753e-88	0.482
TENM2	6	2.69616288008864e-92	0.992593877640823	0.855	0.352	7.45408151458107e-88	0.503
MTND2P28	6	1.21075022951226e-90	1.33942520903802	0.998	0.984	3.34736115953255e-86	0.014
MTND4P12	6	2.49962439066221e-89	1.47930513410666	0.998	0.981	6.9107115528638e-85	0.017
PDE3A	6	8.55844483879064e-87	1.4241085450494	0.987	0.753	2.36615324458045e-82	0.234
RP5-857K21.7	6	8.73868196981161e-81	1.56279270966863	0.998	0.961	2.41598340419382e-76	0.037
AUTS2	6	4.00758472219119e-80	1.01854160170268	0.993	0.743	1.1079769481442e-75	0.25
KAZN	6	1.07661760291475e-77	1.20034708393583	0.926	0.486	2.97652468677842e-73	0.44
AFF3	6	2.56479954380032e-77	0.787680906365795	0.933	0.456	7.09090129874475e-73	0.477
KCNJ6	7	0	4.31864300285827	0.548	0.046	0	0.502
KIAA1244	7	0	3.72085405196411	0.751	0.094	0	0.657
CHRM3	7	1.51822723962852e-298	3.6411551087304	0.774	0.118	4.19744284940098e-294	0.656
ZMAT4	7	1.43947496592195e-281	3.0801872629838	0.856	0.159	3.97971643828442e-277	0.697
RP11-486O13.4	7	3.66775969347763e-266	3.24615104568289	0.781	0.137	1.01402552245576e-261	0.644
AP000320.7	7	6.36612900273312e-261	3.42903870743781	0.879	0.199	1.76004368538563e-256	0.68
NPFFR2	7	2.33576088179925e-251	3.332190668713	0.578	0.068	6.4576781099104e-247	0.51
PDK1	7	5.26035660480859e-251	3.12977277243047	0.846	0.185	1.45433079053143e-246	0.661
DNAH11	7	8.90391826392883e-249	3.20243930656097	0.63	0.083	2.4616662824284e-244	0.547
RNF144A	7	1.48751791316758e-232	2.82553229054814	0.949	0.317	4.11254077453442e-228	0.632
SDK1	7	8.83740291148584e-215	3.22656348792311	0.892	0.269	2.44327678293849e-210	0.623
PRTG	7	3.3214244802459e-211	3.32352020644632	0.586	0.088	9.18274226053583e-207	0.498
UNC5D	7	2.09240440757673e-209	2.72554336645149	0.779	0.168	5.78487046562737e-205	0.611
EYA4	7	1.0615281047699e-204	2.53829433861024	0.815	0.185	2.93480675125735e-200	0.63
PCSK6	7	5.33735999587487e-199	3.2880583881759	0.586	0.094	1.47561991805953e-194	0.492
PTPRT	7	1.16306709508874e-195	2.61203510717984	0.746	0.157	3.21553159779183e-191	0.589
IGF1R	7	1.31238942121572e-189	2.31136754070673	0.995	0.68	3.62836303283509e-185	0.315
ZFPM2	7	5.04975693491031e-183	2.7682719682366	0.656	0.128	1.39610629979465e-178	0.528
CEP89	7	1.00229460293586e-181	2.47268240702982	0.835	0.242	2.77104388873677e-177	0.593
RP11-14N7.2	7	2.1088307319766e-181	2.31193543088962	0.9	0.294	5.8302843246957e-177	0.606
KIRREL3	8	2.14732925065126e-167	3.43642209819636	0.709	0.191	5.93672117927553e-163	0.518
SH3PXD2A	8	1.11700447099684e-154	2.50978922692058	0.979	0.54	3.08818226096496e-150	0.439
NRXN1	8	4.48704724813592e-152	2.60964536359316	0.984	0.503	1.24053395269214e-147	0.481
CADM1	8	3.32724376842896e-135	2.11724306130235	0.997	0.694	9.19883084657554e-131	0.303
MTND2P28	8	1.56839006995029e-124	1.88360182175568	1	0.984	4.33612802639158e-120	0.016
AC105402.4	8	1.04556893178868e-119	1.86674730761857	1	0.999	2.89068442571617e-115	0.001
MTND1P23	8	4.53812702127961e-117	1.72239792003681	1	0.993	1.25465597757317e-112	0.00700000000000001
TMEM178B	8	6.63581210995506e-112	2.83916119634765	0.64	0.215	1.83460297403927e-107	0.425
MTRNR2L12	8	1.64388318453476e-111	1.82820187320617	1	0.986	4.54484384028325e-107	0.014
ITGB8	8	1.68126316277657e-110	1.91171658238317	0.997	0.706	4.64818826612839e-106	0.291
DST	8	9.18717129142739e-105	1.70353193067326	1	0.861	2.53997724694093e-100	0.139
STARD13	8	5.98609248073916e-102	1.97528315902395	0.987	0.767	1.65497498814996e-97	0.22
MTATP6P1	8	2.83533054724458e-101	1.60087502414258	1	0.987	7.8388383639671e-97	0.013
MTND4P12	8	4.08013419316139e-101	1.52820467328277	1	0.981	1.12803470038333e-96	0.019
ADAMTS9-AS2	8	5.55478961846274e-101	1.88639815897627	0.984	0.648	1.53573268581639e-96	0.336
FRMD5	8	5.23054240161214e-100	1.88185915693471	0.995	0.652	1.44608805777371e-95	0.343
hsa-mir-6723	8	2.56175547431469e-99	1.47226348939087	1	0.996	7.08248535983781e-95	0.004
XKR4	8	1.05321148801163e-97	2.53252179271537	0.483	0.122	2.91181380090575e-93	0.361
SORBS1	8	7.35230870899168e-97	1.76026663795673	0.958	0.572	2.03269278877493e-92	0.386
IL1RAPL1	8	4.06149607725579e-96	1.98139898034281	0.916	0.492	1.12288182047891e-91	0.424
C1QC	9	6.63312025562674e-273	3.12035990888566	0.842	0.135	1.83385875707313e-268	0.707
C1QA	9	1.12534422555793e-269	3.20919433126377	0.845	0.141	3.11123918040002e-265	0.704
C1QB	9	1.0676155513386e-264	3.25813436241725	0.839	0.144	2.95163671478582e-260	0.695
TYROBP	9	1.84551579356767e-223	2.76719812603526	0.833	0.16	5.10229751447653e-219	0.673
FCER1G	9	2.8560705195973e-213	2.81846741868859	0.803	0.155	7.89617816553067e-209	0.648
HLA-DQA1	9	1.20646460994765e-198	2.07189141401607	0.899	0.196	3.33551270712228e-194	0.703
FTL	9	3.82433700998302e-188	3.052911898442	1	0.993	1.05731445315e-183	0.00700000000000001
HLA-DPB1	9	5.92925463968988e-180	2.6926826553973	1	0.466	1.63926103023506e-175	0.534
HLA-DRA	9	9.12349980042476e-174	2.77521182793866	1	0.516	2.52237398982343e-169	0.484
HLA-DPA1	9	2.6656105503019e-172	2.78566887053635	1	0.512	7.36961348841967e-168	0.488
APOE	9	4.53553236701263e-167	3.16792016023606	1	0.673	1.25393863350798e-162	0.327
TMSB4X	9	4.55331491540599e-166	2.23722184470326	1	0.966	1.25885497466229e-161	0.034
APOC1	9	2.08295493106538e-164	2.74856314240841	0.675	0.138	5.75874549791646e-160	0.537
CD74	9	4.66638448732577e-163	2.68867574694195	1	0.544	1.29011531921095e-158	0.456
TPT1	9	7.21977803120298e-162	1.93556193170501	1	0.976	1.99605203228669e-157	0.024
HLA-DRB1	9	7.22036934052613e-151	2.5025186456492	1	0.566	1.99621551157526e-146	0.434
AIF1	9	7.91601106485301e-151	2.68902538472074	0.648	0.136	2.18853957909991e-146	0.512
LAPTM5	9	1.71641886115525e-150	2.67424731844463	0.758	0.208	4.74538322543592e-146	0.55
B2M	9	2.64703995852825e-140	1.89318197808265	1	0.979	7.31827137334305e-136	0.021
FTH1	9	2.42624472113576e-135	2.17723147896333	1	0.98	6.70783878052403e-131	0.02
CST1	10	0	9.49200293805976	0.378	0.003	0	0.375
CST2	10	0	9.34145373473159	0.29	0.002	0	0.288
FMO2	10	0	9.21190940517611	0.631	0.003	0	0.628
PTGDS	10	0	8.3237788424084	0.296	0.005	0	0.291
PRG4	10	0	8.16285643127483	0.277	0.002	0	0.275
ADH1C	10	0	8.02199389543498	0.36	0.003	0	0.357
TAC1	10	0	7.32600008232508	0.601	0.014	0	0.587
TCERG1L	10	0	6.85052672918426	0.348	0.004	0	0.344
SFRP4	10	0	6.80219732157765	0.805	0.04	0	0.765
ITGBL1	10	0	6.73111654650658	0.457	0.009	0	0.448
DIO2	10	0	6.71667098244947	0.613	0.016	0	0.597
CP	10	0	6.57565545835767	0.405	0.009	0	0.396
SLC10A6	10	0	6.54394659863034	0.302	0.005	0	0.297
GPR133	10	0	6.02578298504809	0.488	0.013	0	0.475
VIT	10	0	5.67519113190859	0.57	0.014	0	0.556
LINC01088	10	0	5.56612338947501	0.726	0.051	0	0.675
PRELP	10	0	5.44326864866117	0.692	0.033	0	0.659
PODNL1	10	0	5.13688554546527	0.552	0.027	0	0.525
C1S	10	0	4.81578384398972	0.869	0.142	0	0.727
NTRK2	10	0	4.65319148316118	0.402	0.016	0	0.386
HS3ST2	11	0	6.2224277203626	0.308	0.007	0	0.301
ADAM28	11	0	4.00098038225556	0.788	0.088	0	0.7
ST18	11	7.03208091266646e-295	4.82041720206176	0.519	0.037	1.9441594099249e-290	0.482
FCGR2B	11	1.99551426803598e-280	3.62292775183265	0.776	0.104	5.51699829683907e-276	0.672
APOC1	11	1.17518459969424e-274	3.68077522047482	0.84	0.133	3.24903286277467e-270	0.707
RAB42	11	1.3288120260071e-257	4.88990821420752	0.439	0.029	3.67376660830182e-253	0.41
SLC2A5	11	2.20058874277946e-235	3.47460975896506	0.651	0.082	6.08396769716238e-231	0.569
MSR1	11	4.18872254232111e-235	3.0109836746059	0.724	0.102	1.15805612127552e-230	0.622
NPL	11	1.86674022133729e-232	3.64851613681388	0.74	0.12	5.1609766899312e-228	0.62
SYK	11	7.80714122814145e-227	3.32614968050157	0.696	0.101	2.15844033534427e-222	0.595
ITGAX	11	1.91604813222684e-224	3.50540326779634	0.564	0.062	5.29729827116755e-220	0.502
SLC11A1	11	5.02945637640515e-221	3.326478875036	0.622	0.078	1.39049380438473e-216	0.544
HAMP	11	1.24374114417578e-213	3.69638555446118	0.619	0.082	3.43857114130279e-209	0.537
CD83	11	1.64030672826702e-209	2.19263842371525	0.926	0.203	4.53495601163984e-205	0.723
OLR1	11	7.23183514021829e-209	2.51055154853889	0.679	0.093	1.99938546121615e-204	0.586
TYROBP	11	2.32770174772999e-204	2.28511054543285	0.865	0.16	6.43539702194912e-200	0.705
CLEC7A	11	2.06938399718117e-201	2.24743102789932	0.692	0.098	5.72122593700677e-197	0.594
FCER1G	11	1.19223481410545e-200	2.41345712134524	0.84	0.155	3.29617159055733e-196	0.685
IL4I1	11	1.24953054011155e-200	3.62346988613189	0.577	0.076	3.45457708424641e-196	0.501
IL8	11	2.1576954858562e-200	2.69544723129101	0.753	0.135	5.96538070974663e-196	0.618
KDR	12	0	9.16802756765291	0.768	0.003	0	0.765
RP11-536O18.2	12	0	8.89975478489715	0.529	0.001	0	0.528
AC010084.1	12	0	8.87413968308248	0.599	0.003	0	0.596
MPZL2	12	0	8.46804615239888	0.69	0.004	0	0.686
CDH5	12	0	8.33161244868172	0.832	0.007	0	0.825
PLVAP	12	0	8.32922744640482	0.939	0.02	0	0.919
CXorf36	12	0	8.14723207111451	0.926	0.007	0	0.919
BTNL9	12	0	8.03927747628373	0.434	0.003	0	0.431
VWF	12	0	8.02482674472499	1	0.051	0	0.949
ARHGEF15	12	0	8.00993770264757	0.609	0.003	0	0.606
BCL6B	12	0	7.97232341084779	0.569	0.003	0	0.566
ECSCR	12	0	7.96342410016741	0.7	0.007	0	0.693
AC079305.11	12	0	7.83907504716325	0.653	0.007	0	0.646
CLDN5	12	0	7.7851860084372	0.3	0.006	0	0.294
RYR2	12	0	7.78354383335063	0.724	0.019	0	0.705
PODXL	12	0	7.76132860823542	0.774	0.009	0	0.765
RP11-563P16.1	12	0	7.72344145549229	0.606	0.009	0	0.597
MMRN2	12	0	7.70907122328804	0.737	0.009	0	0.728
TM4SF18	12	0	7.70357224288355	0.774	0.01	0	0.764
ROBO4	12	0	7.6564971800627	0.788	0.009	0	0.779
AZGP1	13	1.23664482584023e-162	2.70430275896633	0.688	0.125	3.41895195000048e-158	0.563
PLEKHB1	13	3.69523180327714e-152	2.67979692458275	0.681	0.13	1.02162073665203e-147	0.551
NGEF	13	4.68154330667078e-131	3.37094005687413	0.361	0.039	1.29430627799527e-126	0.322
SERPINE2	13	1.82893467367459e-129	2.00552951664424	1	0.639	5.05645569230813e-125	0.361
FREM2	13	6.3077736004793e-125	2.38747538702691	0.677	0.151	1.74391016732451e-120	0.526
CAPS	13	1.86054444547783e-122	1.80551949708598	0.976	0.416	5.14384722841254e-118	0.56
GSN	13	4.50590721066381e-121	2.58606360992352	1	0.873	1.24574816653222e-116	0.127
LPL	13	6.39787002518958e-120	1.74714837857708	0.847	0.261	1.76881912586416e-115	0.586
SIX3	13	8.18609998104119e-120	2.54321207753275	0.538	0.097	2.26321106175846e-115	0.441
FGFRL1	13	9.80026144941745e-115	3.21038317082214	0.382	0.051	2.70947828292044e-110	0.331
AC007563.5	13	4.7264597166576e-109	3.00904028138146	0.476	0.086	1.30672431786433e-104	0.39
LGALS3	13	1.93188658552556e-107	2.03406204944426	0.997	0.817	5.34108684300252e-103	0.18
MAL	13	2.29363511423843e-107	2.18479209664392	0.656	0.158	6.34121300033499e-103	0.498
ADIRF	13	7.51510906383286e-106	1.83080264192542	0.903	0.358	2.07770220287787e-101	0.545
PCDH10	13	2.29961674814238e-105	3.33269575131607	0.316	0.038	6.35775042358923e-101	0.278
S100B	13	1.61095884622716e-103	1.29328753413376	0.997	0.527	4.45381792216424e-99	0.47
ESPN	13	7.27727835047653e-102	2.57100422955407	0.472	0.087	2.01194914555625e-97	0.385
DUSP23	13	1.45008843947756e-101	2.14268701760652	0.753	0.24	4.00905950862361e-97	0.513
PTHLH	13	2.4871898738256e-101	2.19473086042409	0.597	0.137	6.87633384416563e-97	0.46
MT1L	13	3.54246003916387e-101	2.69196212359528	0.524	0.112	9.79383927027636e-97	0.412
RPS19	14	1.8826669510213e-109	1.59032453590056	1	0.986	5.20500931948858e-105	0.014
RPL28	14	3.59903589474187e-102	1.61432035472554	1	0.985	9.95025453819285e-98	0.015
TMSB10	14	3.18368026136464e-88	1.31524903476863	1	0.992	8.80192081859482e-84	0.00800000000000001
SERF2	14	6.87121522381475e-79	1.39469762372009	1	0.968	1.89968487292807e-74	0.032
GNAS	14	1.71164669900884e-77	1.16557973105948	1	0.995	4.73218962874974e-73	0.005
RP11-234A1.1	14	4.02751097666082e-71	1.2636808045437	1	0.952	1.11348595971742e-66	0.048
RPL13P12	14	1.58953699624934e-66	1.05820181884082	1	0.974	4.39459293353055e-62	0.026
MEST	14	4.86953144358905e-66	1.57547710315649	0.871	0.396	1.34627935820907e-61	0.475
GNB2L1	14	9.5793442045032e-66	1.33962203376503	0.997	0.956	2.648401292219e-61	0.041
RPL32	14	1.2479410333256e-65	1.15571590682309	0.997	0.961	3.45018257483529e-61	0.036
RPS15	14	2.70797910171216e-65	1.20797184274121	1	0.961	7.4867498225036e-61	0.039
RPS5	14	4.88978122618861e-65	1.41579546136036	1	0.901	1.35187781560436e-60	0.099
RPS8	14	8.55000314881671e-65	1.16863575804295	0.997	0.962	2.36381937055335e-60	0.035
AC016739.2	14	1.50132698124196e-64	1.17554412240485	1	0.954	4.15071870503964e-60	0.046
LUM	14	6.04293757967395e-64	0.421183833352053	0.909	0.366	1.67069095265246e-59	0.543
RPL18	14	9.10453038051926e-64	1.24988882480664	1	0.948	2.51712951430216e-59	0.052
RPS11	14	9.36279334994249e-63	1.51580793661469	0.993	0.857	2.5885314774586e-58	0.136
MGP	14	1.17667305869577e-62	1.02544443540461	0.997	0.7	3.2531480053762e-58	0.297
RPS7	14	7.18954567418272e-61	1.3139281100103	1	0.93	1.9876936925413e-56	0.07
RPLP1	14	9.98575888697799e-61	1.21533250234764	1	0.948	2.7607627594828e-56	0.052
CD3D	15	0	9.79526648275237	0.768	0.002	0	0.766
IFNG	15	0	9.65454848947649	0.423	0.001	0	0.422
GZMA	15	0	9.47686131431464	0.806	0.004	0	0.802
CD2	15	0	9.33191206265351	0.764	0.003	0	0.761
ICOS	15	0	9.17019476637527	0.567	0.002	0	0.565
CD3E	15	0	9.106211335431	0.725	0.002	0	0.723
IGHV1OR15-1	15	0	8.88644438350138	0.359	0.001	0	0.358
XCL1	15	0	8.77326053894686	0.359	0.002	0	0.357
GZMH	15	0	8.65786676494873	0.44	0.001	0	0.439
CD3G	15	0	8.32812100787859	0.535	0.002	0	0.533
THEMIS	15	0	8.17491383671144	0.634	0.004	0	0.63
GZMK	15	0	7.92193388023312	0.62	0.011	0	0.609
CCDC64	15	0	7.75124732713461	0.655	0.009	0	0.646
CCL5	15	0	7.43876860661377	0.88	0.022	0	0.858
CD96	15	0	7.41098734093801	0.687	0.009	0	0.678
TIGIT	15	0	7.36247251266937	0.296	0.002	0	0.294
RHOH	15	0	7.35241417510464	0.683	0.012	0	0.671
LCK	15	0	7.32945745544141	0.496	0.005	0	0.491
CTSW	15	0	7.28728800119747	0.489	0.004	0	0.485
CD27	15	0	7.27500967141903	0.426	0.004	0	0.422
FHL5	16	0	9.83071683161138	0.556	0.001	0	0.555
COX4I2	16	0	9.5244420010355	0.679	0.003	0	0.676
MYOCD	16	0	8.91230436610764	0.487	0.002	0	0.485
GJA4	16	0	8.85271749663929	0.661	0.003	0	0.658
SGCA	16	0	8.5798718347855	0.365	0.001	0	0.364
HIGD1B	16	0	7.88334716664779	0.74	0.014	0	0.726
ACAN	16	0	7.80424462025019	0.455	0.004	0	0.451
TAGLN	16	0	7.59496129984972	0.899	0.089	0	0.81
TRPC6	16	0	7.25794373989813	0.729	0.013	0	0.716
RGS5	16	0	7.1789314725952	0.917	0.074	0	0.843
HTR1F	16	0	6.90576626445787	0.289	0.002	0	0.287
STEAP4	16	0	6.77251691272789	0.426	0.006	0	0.42
MYH11	16	0	6.7284863299824	0.765	0.039	0	0.726
SLC38A11	16	0	6.65912300980845	0.675	0.016	0	0.659
PLN	16	0	6.5961844899211	0.372	0.006	0	0.366
TRPC4	16	0	6.49861033270347	0.484	0.01	0	0.474
LMOD1	16	0	6.46904098222193	0.596	0.012	0	0.584
THY1	16	0	6.43630283835099	0.899	0.101	0	0.798
CNN1	16	0	6.38684147308039	0.498	0.012	0	0.486
SEPT4	16	0	5.95757788817024	0.65	0.021	0	0.629
NPFFR2	17	3.30558364081897e-275	3.93241030585051	0.75	0.073	9.1389470917722e-271	0.677
MAP3K19	17	8.2197815412075e-252	4.4568515032512	0.483	0.029	2.27252300269764e-247	0.454
BARX1	17	8.84370554389755e-248	3.96079171744102	0.685	0.068	2.44501927172136e-243	0.617
TNNT1	17	4.87050015136627e-213	3.64428921691146	0.634	0.067	1.34654717684823e-208	0.567
RP11-486O13.4	17	2.19316635709546e-192	2.94910410343676	0.858	0.149	6.06344702746181e-188	0.709
EEF1A2	17	3.69691988523422e-175	3.61037610704011	0.522	0.054	1.0220874406707e-170	0.468
