figure_path	dataset	processing_stage	analysis_method	parameters	input_object_checksum	generating_script	snakemake_rule	git_commit
reports/datasets/MPNST_2/filtered_qc_scatter_specific.pdf	MPNST_2	post-filter_QC	filtered_qc_scatter	w=7;h=6	cd15a88b7f70a6492a1f05c94725cd8c	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_2/filtered_qc_scatter_specific.png	MPNST_2	post-filter_QC	filtered_qc_scatter	w=7;h=6	cd15a88b7f70a6492a1f05c94725cd8c	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_2/filtering_summary_specific.pdf	MPNST_2	post-filter_QC	filtering_summary	w=8;h=6	cd15a88b7f70a6492a1f05c94725cd8c	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_2/filtering_summary_specific.png	MPNST_2	post-filter_QC	filtering_summary	w=8;h=6	cd15a88b7f70a6492a1f05c94725cd8c	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_2/doublet_summary_specific.pdf	MPNST_2	post-filter_QC	doublet_summary	w=9;h=5	cd15a88b7f70a6492a1f05c94725cd8c	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_2/doublet_summary_specific.png	MPNST_2	post-filter_QC	doublet_summary	w=9;h=5	cd15a88b7f70a6492a1f05c94725cd8c	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_3/filtered_qc_violins_specific.pdf	MPNST_3	post-filter_QC	filtered_qc_violins	w=10;h=8	ecaca4b46e0a23f7bb8798cdb6adf280	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_3/filtered_qc_violins_specific.png	MPNST_3	post-filter_QC	filtered_qc_violins	w=10;h=8	ecaca4b46e0a23f7bb8798cdb6adf280	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_3/filtered_qc_density_specific.pdf	MPNST_3	post-filter_QC	filtered_qc_density	w=10;h=8	ecaca4b46e0a23f7bb8798cdb6adf280	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_3/filtered_qc_density_specific.png	MPNST_3	post-filter_QC	filtered_qc_density	w=10;h=8	ecaca4b46e0a23f7bb8798cdb6adf280	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_3/filtered_qc_histograms_specific.pdf	MPNST_3	post-filter_QC	filtered_qc_histograms	w=10;h=8	ecaca4b46e0a23f7bb8798cdb6adf280	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_3/filtered_qc_histograms_specific.png	MPNST_3	post-filter_QC	filtered_qc_histograms	w=10;h=8	ecaca4b46e0a23f7bb8798cdb6adf280	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_3/filtered_qc_scatter_specific.pdf	MPNST_3	post-filter_QC	filtered_qc_scatter	w=7;h=6	ecaca4b46e0a23f7bb8798cdb6adf280	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_3/filtered_qc_scatter_specific.png	MPNST_3	post-filter_QC	filtered_qc_scatter	w=7;h=6	ecaca4b46e0a23f7bb8798cdb6adf280	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_3/filtering_summary_specific.pdf	MPNST_3	post-filter_QC	filtering_summary	w=8;h=6	ecaca4b46e0a23f7bb8798cdb6adf280	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_3/filtering_summary_specific.png	MPNST_3	post-filter_QC	filtering_summary	w=8;h=6	ecaca4b46e0a23f7bb8798cdb6adf280	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_3/doublet_summary_specific.pdf	MPNST_3	post-filter_QC	doublet_summary	w=9;h=5	ecaca4b46e0a23f7bb8798cdb6adf280	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_3/doublet_summary_specific.png	MPNST_3	post-filter_QC	doublet_summary	w=9;h=5	ecaca4b46e0a23f7bb8798cdb6adf280	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_4/filtered_qc_violins_specific.pdf	MPNST_4	post-filter_QC	filtered_qc_violins	w=10;h=8	f32811cf69595dcab9c5f5067efccbaa	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_4/filtered_qc_violins_specific.png	MPNST_4	post-filter_QC	filtered_qc_violins	w=10;h=8	f32811cf69595dcab9c5f5067efccbaa	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_4/filtered_qc_density_specific.pdf	MPNST_4	post-filter_QC	filtered_qc_density	w=10;h=8	f32811cf69595dcab9c5f5067efccbaa	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_4/filtered_qc_density_specific.png	MPNST_4	post-filter_QC	filtered_qc_density	w=10;h=8	f32811cf69595dcab9c5f5067efccbaa	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_4/filtered_qc_histograms_specific.pdf	MPNST_4	post-filter_QC	filtered_qc_histograms	w=10;h=8	f32811cf69595dcab9c5f5067efccbaa	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_4/filtered_qc_histograms_specific.png	MPNST_4	post-filter_QC	filtered_qc_histograms	w=10;h=8	f32811cf69595dcab9c5f5067efccbaa	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_4/filtered_qc_scatter_specific.pdf	MPNST_4	post-filter_QC	filtered_qc_scatter	w=7;h=6	f32811cf69595dcab9c5f5067efccbaa	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_4/filtered_qc_scatter_specific.png	MPNST_4	post-filter_QC	filtered_qc_scatter	w=7;h=6	f32811cf69595dcab9c5f5067efccbaa	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_4/filtering_summary_specific.pdf	MPNST_4	post-filter_QC	filtering_summary	w=8;h=6	f32811cf69595dcab9c5f5067efccbaa	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_4/filtering_summary_specific.png	MPNST_4	post-filter_QC	filtering_summary	w=8;h=6	f32811cf69595dcab9c5f5067efccbaa	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_4/doublet_summary_specific.pdf	MPNST_4	post-filter_QC	doublet_summary	w=9;h=5	f32811cf69595dcab9c5f5067efccbaa	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_4/doublet_summary_specific.png	MPNST_4	post-filter_QC	doublet_summary	w=9;h=5	f32811cf69595dcab9c5f5067efccbaa	scripts/R/filter_and_detect_doublets.R	filter_and_detect_doublets_specific	4e4c2aef7c9faf4a5adbcd0d0090f39d99737ac2
reports/datasets/MPNST_1/var_features_scatter.pdf	MPNST_1	normalization_and_variable_features	var_features_scatter	method=SCTransform;n_features=3000;w=8;h=6	39542f88f51f16c7858368736d322090	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/var_features_scatter.png	MPNST_1	normalization_and_variable_features	var_features_scatter	method=SCTransform;n_features=3000;w=8;h=6	39542f88f51f16c7858368736d322090	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/var_features_distribution.pdf	MPNST_1	normalization_and_variable_features	var_features_distribution	method=SCTransform;n_features=3000;w=7;h=5	39542f88f51f16c7858368736d322090	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/var_features_distribution.png	MPNST_1	normalization_and_variable_features	var_features_distribution	method=SCTransform;n_features=3000;w=7;h=5	39542f88f51f16c7858368736d322090	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/top_features_violins.pdf	MPNST_1	normalization_and_variable_features	top_features_violins	method=SCTransform;n_features=3000;w=10;h=7	39542f88f51f16c7858368736d322090	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/top_features_violins.png	MPNST_1	normalization_and_variable_features	top_features_violins	method=SCTransform;n_features=3000;w=10;h=7	39542f88f51f16c7858368736d322090	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/var_features_scatter.pdf	MPNST_2	normalization_and_variable_features	var_features_scatter	method=SCTransform;n_features=3000;w=8;h=6	92b5fa062ad86c0b850ba40e61ef676c	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/var_features_scatter.png	MPNST_2	normalization_and_variable_features	var_features_scatter	method=SCTransform;n_features=3000;w=8;h=6	92b5fa062ad86c0b850ba40e61ef676c	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/var_features_distribution.pdf	MPNST_2	normalization_and_variable_features	var_features_distribution	method=SCTransform;n_features=3000;w=7;h=5	92b5fa062ad86c0b850ba40e61ef676c	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/var_features_distribution.png	MPNST_2	normalization_and_variable_features	var_features_distribution	method=SCTransform;n_features=3000;w=7;h=5	92b5fa062ad86c0b850ba40e61ef676c	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/top_features_violins.pdf	MPNST_2	normalization_and_variable_features	top_features_violins	method=SCTransform;n_features=3000;w=10;h=7	92b5fa062ad86c0b850ba40e61ef676c	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/top_features_violins.png	MPNST_2	normalization_and_variable_features	top_features_violins	method=SCTransform;n_features=3000;w=10;h=7	92b5fa062ad86c0b850ba40e61ef676c	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/var_features_scatter.pdf	MPNST_3	normalization_and_variable_features	var_features_scatter	method=SCTransform;n_features=3000;w=8;h=6	b159035cc062c167ee11e808fd16553c	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/var_features_scatter.png	MPNST_3	normalization_and_variable_features	var_features_scatter	method=SCTransform;n_features=3000;w=8;h=6	b159035cc062c167ee11e808fd16553c	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/var_features_distribution.pdf	MPNST_3	normalization_and_variable_features	var_features_distribution	method=SCTransform;n_features=3000;w=7;h=5	b159035cc062c167ee11e808fd16553c	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/var_features_distribution.png	MPNST_3	normalization_and_variable_features	var_features_distribution	method=SCTransform;n_features=3000;w=7;h=5	b159035cc062c167ee11e808fd16553c	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/top_features_violins.pdf	MPNST_3	normalization_and_variable_features	top_features_violins	method=SCTransform;n_features=3000;w=10;h=7	b159035cc062c167ee11e808fd16553c	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/top_features_violins.png	MPNST_3	normalization_and_variable_features	top_features_violins	method=SCTransform;n_features=3000;w=10;h=7	b159035cc062c167ee11e808fd16553c	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_4/var_features_scatter.pdf	MPNST_4	normalization_and_variable_features	var_features_scatter	method=SCTransform;n_features=3000;w=8;h=6	ed917d188772cfa3743428e5fd132cd3	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_4/var_features_scatter.png	MPNST_4	normalization_and_variable_features	var_features_scatter	method=SCTransform;n_features=3000;w=8;h=6	ed917d188772cfa3743428e5fd132cd3	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_4/var_features_distribution.pdf	MPNST_4	normalization_and_variable_features	var_features_distribution	method=SCTransform;n_features=3000;w=7;h=5	ed917d188772cfa3743428e5fd132cd3	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_4/var_features_distribution.png	MPNST_4	normalization_and_variable_features	var_features_distribution	method=SCTransform;n_features=3000;w=7;h=5	ed917d188772cfa3743428e5fd132cd3	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_4/top_features_violins.pdf	MPNST_4	normalization_and_variable_features	top_features_violins	method=SCTransform;n_features=3000;w=10;h=7	ed917d188772cfa3743428e5fd132cd3	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_4/top_features_violins.png	MPNST_4	normalization_and_variable_features	top_features_violins	method=SCTransform;n_features=3000;w=10;h=7	ed917d188772cfa3743428e5fd132cd3	scripts/R/normalize_and_find_features.R	normalize_and_find_features	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/pca_elbow.pdf	MPNST_1	pca_and_pc_evaluation	pca_elbow	npcs=50;w=8;h=6	b192c023f301c7a30a820a9c0a760c48	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/pca_elbow.png	MPNST_1	pca_and_pc_evaluation	pca_elbow	npcs=50;w=8;h=6	b192c023f301c7a30a820a9c0a760c48	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/pca_cumulative_variance.pdf	MPNST_1	pca_and_pc_evaluation	pca_cumulative_variance	npcs=50;w=8;h=6	b192c023f301c7a30a820a9c0a760c48	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/pca_cumulative_variance.png	MPNST_1	pca_and_pc_evaluation	pca_cumulative_variance	npcs=50;w=8;h=6	b192c023f301c7a30a820a9c0a760c48	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/pca_loadings.pdf	MPNST_1	pca_and_pc_evaluation	pca_loadings	npcs=50;w=10;h=8	b192c023f301c7a30a820a9c0a760c48	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/pca_loadings.png	MPNST_1	pca_and_pc_evaluation	pca_loadings	npcs=50;w=10;h=8	b192c023f301c7a30a820a9c0a760c48	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/pca_correlations.pdf	MPNST_1	pca_and_pc_evaluation	pca_correlations	npcs=50;w=9;h=5	b192c023f301c7a30a820a9c0a760c48	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/pca_correlations.png	MPNST_1	pca_and_pc_evaluation	pca_correlations	npcs=50;w=9;h=5	b192c023f301c7a30a820a9c0a760c48	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/pca_heatmaps.pdf	MPNST_1	pca_and_pc_evaluation	pca_heatmaps	dims=1:9;cells=500;w=10;h=10	b192c023f301c7a30a820a9c0a760c48	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_1/pca_heatmaps.png	MPNST_1	pca_and_pc_evaluation	pca_heatmaps	dims=1:9;cells=500;w=10;h=10	b192c023f301c7a30a820a9c0a760c48	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/pca_elbow.pdf	MPNST_2	pca_and_pc_evaluation	pca_elbow	npcs=50;w=8;h=6	f786d3ae6880154c8c6d4634002fbf4e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/pca_elbow.png	MPNST_2	pca_and_pc_evaluation	pca_elbow	npcs=50;w=8;h=6	f786d3ae6880154c8c6d4634002fbf4e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/pca_cumulative_variance.pdf	MPNST_2	pca_and_pc_evaluation	pca_cumulative_variance	npcs=50;w=8;h=6	f786d3ae6880154c8c6d4634002fbf4e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/pca_cumulative_variance.png	MPNST_2	pca_and_pc_evaluation	pca_cumulative_variance	npcs=50;w=8;h=6	f786d3ae6880154c8c6d4634002fbf4e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/pca_loadings.pdf	MPNST_2	pca_and_pc_evaluation	pca_loadings	npcs=50;w=10;h=8	f786d3ae6880154c8c6d4634002fbf4e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/pca_loadings.png	MPNST_2	pca_and_pc_evaluation	pca_loadings	npcs=50;w=10;h=8	f786d3ae6880154c8c6d4634002fbf4e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/pca_correlations.pdf	MPNST_2	pca_and_pc_evaluation	pca_correlations	npcs=50;w=9;h=5	f786d3ae6880154c8c6d4634002fbf4e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/pca_correlations.png	MPNST_2	pca_and_pc_evaluation	pca_correlations	npcs=50;w=9;h=5	f786d3ae6880154c8c6d4634002fbf4e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/pca_heatmaps.pdf	MPNST_2	pca_and_pc_evaluation	pca_heatmaps	dims=1:9;cells=500;w=10;h=10	f786d3ae6880154c8c6d4634002fbf4e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_2/pca_heatmaps.png	MPNST_2	pca_and_pc_evaluation	pca_heatmaps	dims=1:9;cells=500;w=10;h=10	f786d3ae6880154c8c6d4634002fbf4e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/pca_elbow.pdf	MPNST_3	pca_and_pc_evaluation	pca_elbow	npcs=50;w=8;h=6	3519be2cbef43337dea526010541861e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/pca_elbow.png	MPNST_3	pca_and_pc_evaluation	pca_elbow	npcs=50;w=8;h=6	3519be2cbef43337dea526010541861e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/pca_cumulative_variance.pdf	MPNST_3	pca_and_pc_evaluation	pca_cumulative_variance	npcs=50;w=8;h=6	3519be2cbef43337dea526010541861e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/pca_cumulative_variance.png	MPNST_3	pca_and_pc_evaluation	pca_cumulative_variance	npcs=50;w=8;h=6	3519be2cbef43337dea526010541861e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/pca_loadings.pdf	MPNST_3	pca_and_pc_evaluation	pca_loadings	npcs=50;w=10;h=8	3519be2cbef43337dea526010541861e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/pca_loadings.png	MPNST_3	pca_and_pc_evaluation	pca_loadings	npcs=50;w=10;h=8	3519be2cbef43337dea526010541861e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/pca_correlations.pdf	MPNST_3	pca_and_pc_evaluation	pca_correlations	npcs=50;w=9;h=5	3519be2cbef43337dea526010541861e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/pca_correlations.png	MPNST_3	pca_and_pc_evaluation	pca_correlations	npcs=50;w=9;h=5	3519be2cbef43337dea526010541861e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/pca_heatmaps.pdf	MPNST_3	pca_and_pc_evaluation	pca_heatmaps	dims=1:9;cells=500;w=10;h=10	3519be2cbef43337dea526010541861e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_3/pca_heatmaps.png	MPNST_3	pca_and_pc_evaluation	pca_heatmaps	dims=1:9;cells=500;w=10;h=10	3519be2cbef43337dea526010541861e	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_4/pca_elbow.pdf	MPNST_4	pca_and_pc_evaluation	pca_elbow	npcs=50;w=8;h=6	d5cc34855f163f9d8f96d86171d7237f	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_4/pca_elbow.png	MPNST_4	pca_and_pc_evaluation	pca_elbow	npcs=50;w=8;h=6	d5cc34855f163f9d8f96d86171d7237f	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_4/pca_cumulative_variance.pdf	MPNST_4	pca_and_pc_evaluation	pca_cumulative_variance	npcs=50;w=8;h=6	d5cc34855f163f9d8f96d86171d7237f	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_4/pca_cumulative_variance.png	MPNST_4	pca_and_pc_evaluation	pca_cumulative_variance	npcs=50;w=8;h=6	d5cc34855f163f9d8f96d86171d7237f	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_4/pca_loadings.pdf	MPNST_4	pca_and_pc_evaluation	pca_loadings	npcs=50;w=10;h=8	d5cc34855f163f9d8f96d86171d7237f	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_4/pca_loadings.png	MPNST_4	pca_and_pc_evaluation	pca_loadings	npcs=50;w=10;h=8	d5cc34855f163f9d8f96d86171d7237f	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_4/pca_correlations.pdf	MPNST_4	pca_and_pc_evaluation	pca_correlations	npcs=50;w=9;h=5	d5cc34855f163f9d8f96d86171d7237f	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
reports/datasets/MPNST_4/pca_correlations.png	MPNST_4	pca_and_pc_evaluation	pca_correlations	npcs=50;w=9;h=5	d5cc34855f163f9d8f96d86171d7237f	scripts/R/run_pca_and_evaluation.R	run_pca_and_evaluation	31cc849c7c8aaf27e8f2b594fb40d0c54989a579
